---
NowHeight 5, NowNumRabbits 5, RyegrassGrowsPerMonth 5, OneRabbitsEatsPerMonth 1.0
NowYear, NowMonth, NowPrecip, NowTemp, NowHeight, NowNumRabbits, NowNumMutants
2025    , 34      , 7.3287    , 46.4900   , 36.5633   , 20      , 1       
2025    , 35      , 12.6921   , 39.4342   , 21.7275   , 21      , 1       
2026    , 36      , 13.9191   , 49.2977   , 1.4432    , 21      , 2       
2026    , 37      , 15.7826   , 41.5437   , 0.0000    , 20      , 1       
2026    , 38      , 15.2799   , 57.6232   , 0.0000    , 19      , 1       
2026    , 39      , 14.5276   , 68.9336   , 27.4859   , 18      , 1       
2026    , 40      , 16.3487   , 72.9442   , 31.9326   , 19      , 1       
2026    , 41      , 12.3566   , 85.9025   , 21.7907   , 20      , 1       
2026    , 42      , 12.5382   , 73.8979   , 1.8501    , 21      , 1       
2026    , 43      , 9.9183    , 71.1493   , 0.0000    , 20      , 2       
2026    , 44      , 8.4909    , 74.3057   , 0.0000    , 19      , 1       
2026    , 45      , 9.5710    , 57.9697   , 0.0000    , 18      , 1       
2026    , 46      , 10.8675   , 44.6491   , 21.4345   , 17      , 1       
2026    , 47      , 12.2238   , 38.6502   , 8.7292    , 18      , 1       
2027    , 48      , 14.6792   , 44.3659   , 0.0000    , 17      , 1       
2027    , 49      , 13.6917   , 45.5077   , 0.0000    , 16      , 1       
2027    , 50      , 17.5442   , 63.8287   , 0.0000    , 15      , 1       
2027    , 51      , 17.3880   , 58.1296   , 23.0850   , 14      , 1       
2027    , 52      , 14.5562   , 76.9637   , 52.1305   , 15      , 1       
2027    , 53      , 12.1595   , 81.7104   , 39.9351   , 16      , 1       
2027    , 54      , 10.1946   , 85.0386   , 24.3688   , 17      , 1       
2027    , 55      , 8.0760    , 73.0828   , 7.4507    , 18      , 1       
2027    , 56      , 7.2412    , 58.9271   , 0.0000    , 17      , 1       
2027    , 57      , 7.8023    , 55.9525   , 14.3026   , 16      , 1       
2027    , 58      , 10.7988   , 39.2500   , 27.2097   , 15      , 1       
2027    , 59      , 9.4690    , 32.7449   , 12.8186   , 16      , 1       
2028    , 60      , 14.0772   , 40.5904   , 0.0000    , 15      , 1       
2028    , 61      , 16.5684   , 55.5529   , 0.0000    , 14      , 1       
2028    , 62      , 15.3965   , 58.5125   , 24.4088   , 13      , 1       
2028    , 63      , 15.3384   , 70.1718   , 59.3701   , 14      , 1       
2028    , 64      , 13.7575   , 70.0254   , 62.8221   , 15      , 1       
2028    , 65      , 12.0129   , 81.0083   , 66.1121   , 16      , 1       
2028    , 66      , 11.8933   , 72.3663   , 50.6943   , 17      , 1       
2028    , 67      , 10.3455   , 66.6516   , 44.0588   , 18      , 1       
2028    , 68      , 9.1166    , 58.4584   , 54.1660   , 19      , 1       
2028    , 69      , 9.9367    , 46.3142   , 73.6322   , 20      , 1       
