---
NowHeight 5, NowNumRabbits 5, RyegrassGrowsPerMonth 5, OneRabbitsEatsPerMonth 1.0
NowYear, NowMonth, NowPrecip, NowTemp, NowHeight, NowNumRabbits, NowNumMutants
2026    , 43      , 9.7978    , 78.7952   , 0.0000    , 3       , 4       
2026    , 44      , 8.6941    , 74.5245   , 0.0000    , 2       , 0       
2026    , 45      , 8.2171    , 47.5217   , 0.0000    , 1       , 2       
2026    , 46      , 7.4512    , 37.4225   , 0.0000    , 0       , 0       
2026    , 47      , 10.8104   , 34.7746   , 0.0199    , 0       , 0       
2027    , 48      , 13.3286   , 47.0750   , 0.0277    , 0       , 0       
2027    , 49      , 13.0362   , 50.9695   , 0.9642    , 0       , 0       
2027    , 50      , 17.8637   , 47.9798   , 3.1558    , 0       , 0       
2027    , 51      , 17.4235   , 59.2630   , 4.1712    , 1       , 0       
2027    , 52      , 13.0447   , 84.0981   , 7.5941    , 2       , 1       
2027    , 53      , 14.7276   , 69.4017   , 5.6090    , 3       , 2       
2027    , 54      , 12.6168   , 77.1523   , 4.6639    , 4       , 3       
2027    , 55      , 9.9211    , 73.1936   , 0.9227    , 4       , 4       
2027    , 56      , 8.2595    , 57.1692   , 0.0000    , 3       , 1       
2027    , 57      , 9.6468    , 56.3630   , 0.3194    , 2       , 3       
2027    , 58      , 9.6872    , 50.8141   , 1.9436    , 1       , 0       
2027    , 59      , 12.2977   , 45.6375   , 2.7290    , 1       , 1       
2028    , 60      , 14.5284   , 49.1890   , 2.3463    , 2       , 0       
2028    , 61      , 16.4419   , 50.7341   , 1.8958    , 2       , 2       
2028    , 62      , 16.5312   , 64.4955   , 1.8919    , 1       , 0       
2028    , 63      , 17.1838   , 58.4558   , 4.7235    , 1       , 1       
2028    , 64      , 13.1364   , 81.9211   , 8.1351    , 2       , 0       
2028    , 65      , 11.9518   , 81.9081   , 6.1757    , 3       , 2       
2028    , 66      , 9.2614    , 73.9471   , 3.2151    , 4       , 3       
2028    , 67      , 8.2917    , 83.5714   , 0.0000    , 3       , 4       
2028    , 68      , 9.0134    , 66.0985   , 0.0000    , 2       , 0       
2028    , 69      , 9.9136    , 56.6744   , 0.6882    , 1       , 2       
2028    , 70      , 8.5170    , 44.8762   , 3.4762    , 0       , 0       
2028    , 71      , 10.7028   , 47.6352   , 3.8521    , 1       , 0       
---
NowHeight 5, NowNumRabbits 5, RyegrassGrowsPerMonth 5, OneRabbitsEatsPerMonth 2.0
NowYear, NowMonth, NowPrecip, NowTemp, NowHeight, NowNumRabbits, NowNumMutants
2023    , 0       , 12.1464   , 46.0461   , 0.0000    , 5       , 5       
2023    , 1       , 14.7380   , 46.9373   , 0.0000    , 4       , 1       
2023    , 2       , 16.4065   , 63.1475   , 0.0000    , 3       , 4       
2023    , 3       , 14.4301   , 69.5223   , 0.0000    , 2       , 0       
2023    , 4       , 13.3774   , 68.9999   , 0.0000    , 1       , 2       
2023    , 5       , 11.6620   , 85.4020   , 0.2157    , 0       , 0       
2023    , 6       , 9.4839    , 77.3374   , 0.2232    , 0       , 0       
2023    , 7       , 11.1673   , 66.3183   , 0.4250    , 0       , 0       
2023    , 8       , 8.1880    , 59.5415   , 3.5206    , 0       , 0       
2023    , 9       , 8.5869    , 61.6059   , 7.0799    , 1       , 0       
2023    , 10      , 9.2687    , 48.6089   , 8.7149    , 2       , 1       
2023    , 11      , 12.0502   , 36.5318   , 5.8069    , 3       , 2       
2024    , 12      , 12.1685   , 48.5121   , 0.0000    , 4       , 3       
2024    , 13      , 14.9324   , 54.8444   , 0.0000    , 3       , 4       
2024    , 14      , 14.6326   , 46.5447   , 0.0000    , 2       , 0       
2024    , 15      , 14.1204   , 62.1542   , 0.0000    , 1       , 2       
2024    , 16      , 14.6592   , 64.5426   , 2.7726    , 0       , 0       
2024    , 17      , 11.9884   , 70.5804   , 6.8227    , 1       , 0       
2024    , 18      , 12.3684   , 87.3627   , 6.3902    , 2       , 1       
2024    , 19      , 10.2126   , 71.6463   , 2.3930    , 3       , 2       
2024    , 20      , 7.8868    , 55.9620   , 0.0000    , 2       , 3       
2024    , 21      , 9.8595    , 63.4603   , 0.0000    , 1       , 0       
2024    , 22      , 10.1257   , 41.5437   , 1.7369    , 0       , 1       
2024    , 23      , 10.3809   , 43.4811   , 1.8796    , 1       , 0       
2025    , 24      , 12.7957   , 34.0010   , 0.1661    , 1       , 1       
2025    , 25      , 16.1452   , 53.4594   , 0.0000    , 0       , 0       
2025    , 26      , 14.7796   , 51.4304   , 3.1131    , 0       , 0       
2025    , 27      , 15.2651   , 73.0438   , 5.4976    , 1       , 0       
2025    , 28      , 15.1830   , 83.2715   , 4.3952    , 2       , 1       
2025    , 29      , 14.7312   , 78.1097   , 0.4171    , 3       , 2       
2025    , 30      , 10.8947   , 87.5379   , 0.0000    , 2       , 3       
2025    , 31      , 10.9726   , 68.4586   , 0.0000    , 1       , 0       
2025    , 32      , 9.6605    , 58.1296   , 0.2307    , 0       , 1       
2025    , 33      , 7.8641    , 57.6452   , 4.2301    , 0       , 0       
2025    , 34      , 8.2958    , 48.2498   , 7.4763    , 1       , 0       
2025    , 35      , 10.7529   , 36.8306   , 6.3842    , 2       , 1       
2026    , 36      , 13.2610   , 36.2062   , 2.4052    , 3       , 2       
2026    , 37      , 13.3327   , 37.9213   , 0.0000    , 2       , 3       
2026    , 38      , 16.9056   , 54.7325   , 0.0000    , 1       , 0       
2026    , 39      , 16.6015   , 73.8765   , 1.4818    , 0       , 1       
2026    , 40      , 15.8275   , 71.8059   , 2.1631    , 1       , 0       
2026    , 41      , 11.9643   , 75.2017   , 1.3630    , 2       , 1       
2026    , 42      , 11.8933   , 72.3663   , 0.0000    , 1       , 2       
2026    , 43      , 10.3455   , 66.6516   , 0.0000    , 0       , 0       
2026    , 44      , 9.1166    , 58.4584   , 2.8107    , 0       , 0       
2026    , 45      , 9.9367    , 46.3142   , 6.6573    , 1       , 0       
2026    , 46      , 7.8764    , 46.2891   , 5.3087    , 2       , 1       
2026    , 47      , 11.5910   , 45.3346   , 1.8331    , 3       , 2       
2027    , 48      , 11.5749   , 32.5511   , 0.0000    , 2       , 3       
2027    , 49      , 13.1414   , 46.2621   , 0.0000    , 1       , 0       
2027    , 50      , 15.7094   , 48.9167   , 0.0000    , 0       , 1       
2027    , 51      , 16.1570   , 71.5699   , 1.4217    , 0       , 0       
2027    , 52      , 13.0362   , 79.2538   , 2.6731    , 1       , 0       
2027    , 53      , 11.8526   , 89.3184   , 0.7947    , 2       , 1       
2027    , 54      , 9.1810    , 89.2745   , 0.0000    , 1       , 2       
2027    , 55      , 7.4609    , 81.5529   , 0.0000    , 0       , 0       
2027    , 56      , 9.8286    , 55.2596   , 0.0313    , 0       , 0       
2027    , 57      , 6.8578    , 56.7015   , 3.3872    , 0       , 0       
2027    , 58      , 8.7383    , 39.1205   , 6.0799    , 1       , 0       
2027    , 59      , 10.4011   , 47.0754   , 4.1283    , 2       , 1       
2028    , 60      , 13.7848   , 39.7330   , 0.9548    , 3       , 2       
2028    , 61      , 16.7973   , 41.9438   , 0.0000    , 2       , 3       
2028    , 62      , 17.3742   , 56.3630   , 0.0000    , 1       , 0       
2028    , 63      , 14.0054   , 67.7546   , 1.9091    , 0       , 1       
2028    , 64      , 16.1614   , 79.0982   , 4.6495    , 1       , 0       
2028    , 65      , 14.3594   , 86.7839   , 2.7738    , 2       , 1       
2028    , 66      , 12.8991   , 87.3858   , 0.0000    , 2       , 2       
2028    , 67      , 9.1606    , 77.4797   , 0.0000    , 1       , 0       
2028    , 68      , 9.6921    , 71.7766   , 0.0000    , 0       , 1       
2028    , 69      , 8.7351    , 46.3635   , 1.0377    , 0       , 0       
2028    , 70      , 9.6895    , 40.8187   , 1.6279    , 1       , 0       
2028    , 71      , 10.2322   , 44.6939   , 0.0000    , 1       , 1       
---
NowHeight 5, NowNumRabbits 5, RyegrassGrowsPerMonth 5, OneRabbitsEatsPerMonth 5.0
NowYear, NowMonth, NowPrecip, NowTemp, NowHeight, NowNumRabbits, NowNumMutants
2023    , 0       , 12.1464   , 46.0461   , 0.0000    , 5       , 5       
2023    , 1       , 14.7380   , 46.9373   , 0.0000    , 4       , 1       
2023    , 2       , 16.4065   , 63.1475   , 0.0000    , 3       , 4       
2023    , 3       , 14.4301   , 69.5223   , 0.0000    , 2       , 0       
2023    , 4       , 13.3774   , 68.9999   , 0.0000    , 1       , 2       
2023    , 5       , 11.6620   , 85.4020   , 0.0000    , 0       , 0       
2023    , 6       , 9.4839    , 77.3374   , 0.0075    , 0       , 0       
2023    , 7       , 11.1673   , 66.3183   , 0.2093    , 0       , 0       
2023    , 8       , 8.1880    , 59.5415   , 3.3049    , 0       , 0       
2023    , 9       , 8.5869    , 61.6059   , 6.8641    , 1       , 0       
2023    , 10      , 9.2687    , 48.6089   , 5.4992    , 2       , 1       
2023    , 11      , 12.0502   , 36.5318   , 0.0000    , 3       , 2       
2024    , 12      , 12.1685   , 48.5121   , 0.0000    , 2       , 3       
2024    , 13      , 16.0593   , 42.9070   , 0.0000    , 1       , 0       
2024    , 14      , 17.6610   , 46.2187   , 0.0000    , 0       , 1       
2024    , 15      , 14.2079   , 65.6963   , 0.6545    , 0       , 0       
2024    , 16      , 15.4813   , 67.9864   , 4.2675    , 0       , 0       
2024    , 17      , 12.4308   , 87.1232   , 6.8524    , 1       , 0       
2024    , 18      , 10.7955   , 69.7190   , 1.8555    , 2       , 1       
2024    , 19      , 10.7804   , 83.5548   , 0.0000    , 1       , 2       
2024    , 20      , 7.2030    , 72.1948   , 0.0000    , 0       , 0       
2024    , 21      , 7.6371    , 55.6188   , 0.7120    , 0       , 0       
2024    , 22      , 9.2217    , 51.0628   , 3.4648    , 0       , 0       
2024    , 23      , 11.0911   , 44.0360   , 5.2551    , 1       , 0       
2025    , 24      , 14.7626   , 39.4342   , 0.6144    , 2       , 1       
2025    , 25      , 15.7826   , 41.5437   , 0.0000    , 1       , 2       
2025    , 26      , 15.2799   , 57.6232   , 0.0000    , 0       , 0       
2025    , 27      , 14.5276   , 68.9336   , 4.6486    , 0       , 0       
2025    , 28      , 16.3487   , 72.9442   , 6.8933    , 1       , 0       
2025    , 29      , 11.9511   , 75.9253   , 2.7791    , 2       , 1       
2025    , 30      , 12.7906   , 83.0519   , 0.0000    , 2       , 2       
2025    , 31      , 9.8008    , 75.9150   , 0.0000    , 1       , 0       
2025    , 32      , 9.8322    , 63.9676   , 0.0000    , 0       , 1       
2025    , 33      , 9.3954    , 52.7923   , 3.5906    , 0       , 0       
2025    , 34      , 10.8155   , 49.5422   , 5.9964    , 1       , 0       
2025    , 35      , 12.7657   , 34.9980   , 2.5099    , 2       , 1       
2026    , 36      , 13.5996   , 48.3027   , 0.0000    , 2       , 2       
2026    , 37      , 15.3068   , 44.4969   , 0.0000    , 1       , 0       
2026    , 38      , 15.0935   , 60.5436   , 0.0000    , 0       , 1       
2026    , 39      , 14.7681   , 64.1171   , 4.9260    , 0       , 0       
2026    , 40      , 13.9334   , 67.8928   , 9.1216    , 1       , 0       
2026    , 41      , 11.7137   , 77.6485   , 6.8032    , 2       , 1       
2026    , 42      , 10.9465   , 71.8400   , 0.0000    , 3       , 2       
2026    , 43      , 8.7043    , 77.8310   , 0.0000    , 2       , 3       
2026    , 44      , 7.6110    , 70.1718   , 0.0000    , 1       , 0       
2026    , 45      , 8.4743    , 49.4689   , 0.0000    , 0       , 1       
2026    , 46      , 7.7811    , 40.7461   , 1.2154    , 0       , 0       
2026    , 47      , 9.4666    , 45.3245   , 1.2987    , 1       , 0       
2027    , 48      , 14.0156   , 33.9635   , 0.0000    , 1       , 1       
2027    , 49      , 16.6288   , 37.3484   , 0.0000    , 0       , 0       
2027    , 50      , 15.9500   , 45.8742   , 0.0276    , 0       , 0       
2027    , 51      , 14.8240   , 58.7006   , 0.6820    , 0       , 0       
2027    , 52      , 15.7590   , 80.0981   , 5.5651    , 0       , 0       
2027    , 53      , 14.9049   , 82.4498   , 5.6504    , 1       , 0       
2027    , 54      , 9.3386    , 84.5132   , 0.6825    , 2       , 1       
2027    , 55      , 7.4512    , 65.7068   , 0.0000    , 1       , 2       
2027    , 56      , 7.9820    , 59.2695   , 0.0000    , 0       , 0       
2027    , 57      , 8.4296    , 61.2172   , 3.4623    , 0       , 0       
2027    , 58      , 7.3793    , 50.9695   , 7.0745    , 1       , 0       
2027    , 59      , 9.7820    , 50.6814   , 3.5016    , 2       , 1       
2028    , 60      , 11.2515   , 50.6375   , 0.0000    , 3       , 2       
2028    , 61      , 15.2040   , 54.3192   , 0.0000    , 2       , 3       
2028    , 62      , 14.5162   , 48.4310   , 0.0000    , 1       , 0       
2028    , 63      , 17.1425   , 73.4369   , 0.0000    , 0       , 1       
2028    , 64      , 15.0384   , 71.3241   , 0.7447    , 0       , 0       
2028    , 65      , 12.8456   , 80.9071   , 2.1167    , 0       , 0       
2028    , 66      , 9.3633    , 83.0663   , 2.1791    , 1       , 0       
2028    , 67      , 8.3888    , 79.2880   , 0.0000    , 2       , 1       
2028    , 68      , 9.1275    , 72.7287   , 0.0000    , 1       , 2       
2028    , 69      , 6.2780    , 57.4018   , 0.0000    , 0       , 0       
2028    , 70      , 10.5045   , 50.8139   , 2.5745    , 0       , 0       
2028    , 71      , 12.4578   , 49.1890   , 4.4774    , 1       , 0       
---
NowHeight 5, NowNumRabbits 5, RyegrassGrowsPerMonth 5, OneRabbitsEatsPerMonth 10.0
NowYear, NowMonth, NowPrecip, NowTemp, NowHeight, NowNumRabbits, NowNumMutants
2023    , 0       , 12.1464   , 46.0461   , 0.0000    , 5       , 5       
2023    , 1       , 14.7380   , 46.9373   , 0.0000    , 4       , 1       
2023    , 2       , 16.4065   , 63.1475   , 0.0000    , 3       , 4       
2023    , 3       , 14.4301   , 69.5223   , 0.0000    , 2       , 0       
2023    , 4       , 13.3774   , 68.9999   , 0.0000    , 1       , 2       
2023    , 5       , 11.6620   , 85.4020   , 0.0000    , 0       , 0       
2023    , 6       , 9.4839    , 77.3374   , 0.0075    , 0       , 0       
2023    , 7       , 11.1673   , 66.3183   , 0.2093    , 0       , 0       
2023    , 8       , 8.1880    , 59.5415   , 3.3049    , 0       , 0       
2023    , 9       , 8.5869    , 61.6059   , 6.8641    , 1       , 0       
2023    , 10      , 9.2687    , 48.6089   , 0.4992    , 2       , 1       
2023    , 11      , 12.0502   , 36.5318   , 0.0000    , 1       , 2       
2024    , 12      , 14.1149   , 41.2164   , 0.0000    , 0       , 0       
2024    , 13      , 16.3945   , 43.8624   , 0.1468    , 0       , 0       
2024    , 14      , 15.2735   , 50.4899   , 0.4960    , 0       , 0       
2024    , 15      , 17.5398   , 71.3309   , 2.4873    , 0       , 0       
2024    , 16      , 16.6257   , 65.5372   , 3.7090    , 1       , 0       
2024    , 17      , 11.8041   , 71.0396   , 0.0000    , 2       , 1       
2024    , 18      , 9.2214    , 76.2964   , 0.0000    , 1       , 2       
2024    , 19      , 9.0024    , 64.5426   , 0.0000    , 0       , 0       
2024    , 20      , 7.0894    , 56.4383   , 3.1687    , 0       , 0       
2024    , 21      , 9.7451    , 64.2363   , 5.9007    , 1       , 0       
2024    , 22      , 9.3306    , 41.1912   , 0.0000    , 2       , 1       
2024    , 23      , 11.6356   , 40.9322   , 0.0000    , 1       , 2       
2025    , 24      , 11.1924   , 41.3136   , 0.0000    , 0       , 0       
2025    , 25      , 16.5558   , 44.6106   , 0.1407    , 0       , 0       
2025    , 26      , 16.7475   , 63.4398   , 0.5793    , 0       , 0       
2025    , 27      , 16.8178   , 60.8623   , 4.6983    , 0       , 0       
2025    , 28      , 14.2446   , 76.9417   , 9.2825    , 1       , 0       
2025    , 29      , 12.7957   , 72.6380   , 0.0000    , 2       , 1       
2025    , 30      , 9.8806    , 75.9253   , 0.0000    , 1       , 2       
2025    , 31      , 8.5730    , 82.0096   , 0.0000    , 0       , 0       
2025    , 32      , 9.9622    , 68.9098   , 0.0293    , 0       , 0       
2025    , 33      , 8.7655    , 56.5964   , 1.9498    , 0       , 0       
2025    , 34      , 8.9298    , 53.0314   , 5.3356    , 1       , 0       
2025    , 35      , 12.2238   , 38.6502   , 0.0000    , 2       , 1       
2026    , 36      , 11.8986   , 40.3313   , 0.0000    , 1       , 2       
2026    , 37      , 16.5089   , 54.8629   , 0.0000    , 0       , 0       
2026    , 38      , 17.3880   , 47.7768   , 3.6060    , 0       , 0       
2026    , 39      , 15.5915   , 67.9980   , 4.6066    , 1       , 0       
2026    , 40      , 15.9724   , 69.7633   , 0.0000    , 2       , 1       
2026    , 41      , 11.7854   , 73.8406   , 0.0000    , 1       , 2       
2026    , 42      , 11.1905   , 74.8432   , 0.0000    , 0       , 0       
2026    , 43      , 7.8500    , 72.4722   , 0.5103    , 0       , 0       
2026    , 44      , 6.5490    , 73.3124   , 1.2333    , 0       , 0       
2026    , 45      , 8.1181    , 47.3451   , 1.7211    , 1       , 0       
2026    , 46      , 10.9116   , 55.5529   , 0.0000    , 1       , 1       
2026    , 47      , 10.4975   , 44.3704   , 0.0000    , 0       , 0       
2027    , 48      , 12.5099   , 45.6769   , 0.3844    , 0       , 0       
2027    , 49      , 13.7575   , 41.7411   , 1.0130    , 0       , 0       
2027    , 50      , 14.8414   , 56.5134   , 1.1912    , 1       , 0       
2027    , 51      , 14.3656   , 69.8194   , 0.0000    , 1       , 1       
2027    , 52      , 13.4848   , 80.0115   , 0.0000    , 0       , 0       
2027    , 53      , 11.3334   , 84.2199   , 0.0909    , 0       , 0       
2027    , 54      , 9.1748    , 88.3206   , 0.1041    , 0       , 0       
2027    , 55      , 7.8764    , 74.5734   , 0.1054    , 0       , 0       
2027    , 56      , 9.3275    , 59.9776   , 0.5163    , 0       , 0       
2027    , 57      , 8.7626    , 59.4767   , 4.5356    , 0       , 0       
2027    , 58      , 9.7294    , 55.2060   , 8.3257    , 1       , 0       
2027    , 59      , 9.5043    , 32.5511   , 1.6367    , 2       , 1       
2028    , 60      , 11.8539   , 32.0796   , 0.0000    , 1       , 2       
2028    , 61      , 16.1071   , 45.0863   , 0.0000    , 0       , 0       
2028    , 62      , 16.8860   , 56.2900   , 0.5173    , 0       , 0       
2028    , 63      , 14.4949   , 56.2152   , 4.5261    , 0       , 0       
2028    , 64      , 13.6457   , 84.1420   , 8.8482    , 1       , 0       
2028    , 65      , 15.0265   , 71.8279   , 0.0000    , 2       , 1       
2028    , 66      , 8.9814    , 70.7651   , 0.0000    , 1       , 2       
2028    , 67      , 9.5471    , 82.6035   , 0.0000    , 0       , 0       
2028    , 68      , 6.7888    , 58.7838   , 0.0248    , 0       , 0       
2028    , 69      , 9.7884    , 52.6574   , 2.9537    , 0       , 0       
2028    , 70      , 8.6080    , 52.2517   , 5.3960    , 1       , 0       
2028    , 71      , 10.7750   , 42.2701   , 0.0000    , 2       , 1       
---
NowHeight 5, NowNumRabbits 5, RyegrassGrowsPerMonth 50, OneRabbitsEatsPerMonth 1.0
NowYear, NowMonth, NowPrecip, NowTemp, NowHeight, NowNumRabbits, NowNumMutants
2023    , 0       , 12.1464   , 46.0461   , 10.2429   , 5       , 5       
2023    , 1       , 14.7380   , 46.9373   , 12.1362   , 6       , 1       
2023    , 2       , 14.4301   , 59.1696   , 15.1632   , 7       , 6       
2023    , 3       , 14.2989   , 57.7722   , 57.7278   , 8       , 7       
2023    , 4       , 16.7195   , 74.0138   , 97.2643   , 9       , 8       
2023    , 5       , 11.3143   , 87.6990   , 94.7799   , 10      , 9       
2023    , 6       , 9.9178    , 70.5804   , 84.8016   , 11      , 10      
2023    , 7       , 10.8989   , 72.8949   , 87.6190   , 12      , 11      
2023    , 8       , 9.7098    , 59.7557   , 84.2303   , 13      , 12      
2023    , 9       , 9.9373    , 49.1401   , 112.7998  , 14      , 13      
2023    , 10      , 7.8500    , 44.1879   , 111.8343  , 15      , 14      
2023    , 11      , 11.8933   , 33.7293   , 99.6453   , 16      , 15      
2024    , 12      , 11.5749   , 32.5511   , 83.6935   , 17      , 16      
2024    , 13      , 12.8451   , 37.3044   , 66.7187   , 18      , 17      
2024    , 14      , 16.8549   , 62.3759   , 49.0045   , 19      , 18      
2024    , 15      , 14.7803   , 67.7660   , 73.5614   , 20      , 19      
2024    , 16      , 12.8414   , 72.8324   , 80.7510   , 21      , 20      
2024    , 17      , 13.9970   , 75.8860   , 69.2567   , 22      , 21      
2024    , 18      , 12.2743   , 69.3901   , 51.2650   , 23      , 22      
2024    , 19      , 8.2672    , 67.3973   , 48.3607   , 24      , 23      
2024    , 20      , 9.4088    , 71.9129   , 45.1862   , 25      , 24      
2024    , 21      , 8.3665    , 48.9805   , 29.9830   , 26      , 25      
2024    , 22      , 7.5698    , 37.7363   , 14.7919   , 27      , 26      
2024    , 23      , 9.3601    , 32.0833   , 0.0000    , 26      , 27      
2025    , 24      , 11.7139   , 49.1560   , 0.0000    , 25      , 6       
2025    , 25      , 13.7524   , 44.5380   , 0.0000    , 24      , 25      
2025    , 26      , 15.9951   , 52.5386   , 0.0000    , 23      , 6       
2025    , 27      , 16.7392   , 62.4195   , 4.5359    , 22      , 23      
2025    , 28      , 15.5397   , 80.1801   , 26.2842   , 21      , 5       
2025    , 29      , 11.6638   , 73.0438   , 6.1161    , 22      , 21      
2025    , 30      , 12.7081   , 89.2245   , 0.0000    , 21      , 22      
2025    , 31      , 10.6688   , 70.6330   , 0.0000    , 20      , 5       
2025    , 32      , 8.9399    , 55.8357   , 0.0000    , 19      , 20      
2025    , 33      , 9.4667    , 55.1866   , 13.5430   , 18      , 4       
2025    , 34      , 9.0810    , 44.7927   , 27.8354   , 17      , 18      
2025    , 35      , 9.1996    , 50.5848   , 14.7217   , 18      , 4       
2026    , 36      , 14.8346   , 40.2325   , 13.0863   , 17      , 18      
2026    , 37      , 16.3657   , 45.1812   , 0.0000    , 16      , 4       
2026    , 38      , 16.4792   , 52.0257   , 0.0000    , 15      , 16      
2026    , 39      , 14.7065   , 73.5068   , 9.8949    , 14      , 3       
2026    , 40      , 12.8647   , 71.0190   , 3.9209    , 13      , 14      
2026    , 41      , 13.4410   , 87.7924   , 5.5786    , 12      , 3       
2026    , 42      , 12.5624   , 76.6391   , 0.0000    , 11      , 12      
2026    , 43      , 9.0748    , 79.0949   , 0.0000    , 10      , 2       
2026    , 44      , 8.6408    , 59.2359   , 0.0000    , 9       , 10      
2026    , 45      , 6.6430    , 48.3484   , 28.2993   , 8       , 2       
2026    , 46      , 9.6285    , 37.8750   , 27.7863   , 9       , 8       
2026    , 47      , 10.6921   , 31.3758   , 19.0953   , 10      , 9       
2027    , 48      , 13.6221   , 48.4684   , 9.1077    , 11      , 10      
2027    , 49      , 15.1929   , 39.6391   , 11.3155   , 10      , 11      
2027    , 50      , 14.2695   , 45.8924   , 2.0960    , 11      , 2       
2027    , 51      , 14.5391   , 66.9166   , 0.0000    , 10      , 11      
2027    , 52      , 14.7338   , 75.8338   , 20.8989   , 9       , 2       
2027    , 53      , 14.7613   , 69.6515   , 15.9522   , 10      , 9       
2027    , 54      , 9.8228    , 75.9764   , 25.5360   , 11      , 10      
2027    , 55      , 8.1965    , 69.1463   , 17.8070   , 12      , 11      
2027    , 56      , 8.0853    , 55.2779   , 21.2733   , 13      , 12      
2027    , 57      , 6.5077    , 57.0484   , 36.4701   , 14      , 13      
2027    , 58      , 8.2712    , 37.8875   , 48.6126   , 15      , 14      
2027    , 59      , 10.2607   , 43.7621   , 33.8836   , 16      , 15      
2028    , 60      , 13.0950   , 31.4468   , 20.9963   , 17      , 16      
2028    , 61      , 14.9367   , 36.8015   , 4.0105    , 18      , 17      
2028    , 62      , 16.8528   , 52.5700   , 0.0000    , 17      , 18      
2028    , 63      , 17.2608   , 73.8600   , 9.5385    , 16      , 4       
2028    , 64      , 13.5645   , 78.8484   , 0.1228    , 15      , 16      
2028    , 65      , 12.2872   , 82.6527   , 0.0000    , 14      , 3       
2028    , 66      , 11.2088   , 75.2106   , 0.0000    , 13      , 14      
2028    , 67      , 10.6652   , 77.0325   , 0.0000    , 12      , 3       
2028    , 68      , 9.6563    , 56.7115   , 0.0000    , 11      , 12      
2028    , 69      , 6.8522    , 48.2781   , 26.1589   , 10      , 2       
2028    , 70      , 8.7667    , 50.8522   , 23.7508   , 11      , 10      
2028    , 71      , 9.8624    , 36.5301   , 29.2173   , 12      , 11      
---
